ID,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk10,yr1,yr2,north,south,year,region
RD-T53,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-T52,0,0,0,0,1,1,1,1,1,0,1,0,1,0,2014,north
RD-T51,0,0,0,0,1,0,1,1,0,0,1,0,1,0,2014,north
RD-T50,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2014,north
RD-T49,0,0,0,1,1,1,0,1,0,0,1,0,1,0,2014,north
RD-T43,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2014,north
RD-T42,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2014,north
RD-T40,0,0,0,0,1,0,1,0,1,0,1,0,1,0,2014,north
RD-T39,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2014,north
RD-T37,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-T33,0,0,0,1,0,1,1,1,1,1,1,0,1,0,2014,north
RD-T32,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-T31,0,0,1,1,0,1,1,1,0,0,1,0,1,0,2014,north
RD-T27,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-T23,0,0,1,1,1,1,1,1,0,0,1,0,1,0,2014,north
RD-T22,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2014,north
RD-T21,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2014,north
RD-T14,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-T05,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2014,north
RD-T03,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2014,north
RD-T02,0,0,0,0,1,0,1,1,0,0,1,0,1,0,2014,north
RD-S61,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-S50,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2014,north
RD-S47,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-S46,0,0,0,0,1,1,1,0,1,0,1,0,1,0,2014,north
RD-S45,0,1,1,0,1,1,1,0,0,0,1,0,1,0,2014,north
RD-S44,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-S43,0,0,1,1,0,1,1,1,0,0,1,0,1,0,2014,north
RD-S42,0,0,0,1,1,1,0,1,1,0,1,0,1,0,2014,north
RD-S41,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-S39,0,0,0,0,1,1,0,1,1,0,1,0,1,0,2014,north
RD-S38,0,0,0,0,1,0,0,1,1,0,1,0,1,0,2014,north
RD-S37,0,0,0,0,1,1,1,1,0,0,1,0,1,0,2014,north
RD-S36,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2014,north
RD-S33,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2014,north
RD-S32,0,0,0,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-S31,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2014,north
RD-S30,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2014,north
RD-S29,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2014,north
RD-S28,0,0,0,1,1,0,1,0,0,0,1,0,1,0,2014,north
RD-S27,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-S25,0,0,1,0,1,0,1,1,0,0,1,0,1,0,2014,north
RD-S23,0,0,1,1,1,1,1,1,0,0,1,0,1,0,2014,north
RD-S21,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-S20,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2014,north
RD-S18,0,0,1,1,1,1,1,1,0,0,1,0,1,0,2014,north
RD-S16,0,0,1,1,0,1,0,0,0,0,1,0,1,0,2014,north
RD-S15,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-S14,0,0,1,1,1,1,1,0,1,0,1,0,1,0,2014,north
RD-S13,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-S12,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2014,north
RD-S11,0,0,0,1,1,0,0,1,0,0,1,0,1,0,2014,north
RD-S10,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2014,north
RD-S09,0,0,1,1,0,1,1,0,0,0,1,0,1,0,2014,north
RD-S08,0,0,1,0,0,1,0,1,0,0,1,0,1,0,2014,north
RD-S07,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2014,north
RD-S05,1,1,1,0,1,1,1,1,0,0,1,0,1,0,2014,north
RD-S04,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-S03,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2014,north
RD-S02,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2014,north
RD-S01,1,1,1,0,0,0,1,1,1,0,1,0,1,0,2014,north
RD-P97,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-P96,0,0,0,0,0,1,1,1,1,0,1,0,1,0,2014,north
RD-P94,0,0,0,0,1,1,1,1,0,0,1,0,1,0,2014,north
RD-P91,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2014,north
RD-P90,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2014,north
RD-P85,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-P83,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2014,north
RD-P80,0,0,1,1,1,1,0,0,1,0,1,0,1,0,2014,north
RD-P79,0,0,0,0,1,0,1,1,0,1,1,0,1,0,2014,north
RD-P77,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-P76,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2014,north
RD-P74,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-P73,0,0,0,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-P71,0,0,0,0,0,1,1,1,1,1,1,0,1,0,2014,north
RD-P69,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2014,north
RD-P68,0,0,0,1,1,0,1,1,0,1,1,0,1,0,2014,north
RD-P67,0,0,1,1,0,1,1,0,0,0,1,0,1,0,2014,north
RD-P65,0,0,0,0,0,1,1,1,1,1,1,0,1,0,2014,north
RD-P63,0,0,0,1,0,1,1,0,0,0,1,0,1,0,2014,north
RD-P62,0,0,1,1,1,1,0,1,0,0,1,0,1,0,2014,north
RD-P61,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-P60,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2014,north
RD-P58,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-P57,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-P56,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-P55,0,0,1,1,1,1,1,1,1,0,1,0,1,0,2014,north
RD-P54,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2014,north
RD-P52,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2014,north
RD-P50,0,0,1,1,0,1,1,0,0,0,1,0,1,0,2014,north
RD-P49,0,0,0,1,1,1,1,1,0,0,1,0,1,0,2014,north
RD-P48,0,0,0,1,1,1,1,1,1,0,1,0,1,0,2014,north
RD-P47,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2014,north
RD-P46,0,0,0,1,0,1,1,0,0,0,1,0,1,0,2014,north
RD-P44,0,0,1,1,1,1,0,1,0,0,1,0,1,0,2014,north
RD-P42,0,0,0,0,1,1,0,1,0,0,1,0,1,0,2014,north
RD-P40,0,0,0,1,1,1,1,1,0,0,1,0,1,0,2014,north
RD-P38,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2014,north
RD-P37,0,0,1,1,1,0,0,0,1,0,1,0,1,0,2014,north
RD-P34,0,1,1,1,1,0,0,0,0,0,1,0,1,0,2014,north
RD-P32,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-P31,0,0,1,1,1,1,1,1,0,0,1,0,1,0,2014,north
RD-P30,0,0,1,1,1,1,1,1,1,0,1,0,1,0,2014,north
RD-P29,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-P28,0,0,1,1,1,1,1,1,1,0,1,0,1,0,2014,north
RD-P27,0,0,0,1,0,0,1,0,1,0,1,0,1,0,2014,north
RD-P25,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-P24,0,0,1,0,1,1,1,1,1,0,1,0,1,0,2014,north
RD-P23,0,0,1,1,1,0,1,1,0,0,1,0,1,0,2014,north
RD-P21,0,1,0,1,1,1,1,1,1,1,1,0,1,0,2014,north
RD-P19,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-P17,0,0,1,1,1,1,1,1,0,1,1,0,1,0,2014,north
RD-P16,0,0,1,1,1,1,0,1,0,0,1,0,1,0,2014,north
RD-P14,0,0,0,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-P13,0,1,1,1,1,1,1,1,0,0,1,0,1,0,2014,north
RD-N98,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2014,north
RD-N97,1,1,1,1,0,1,0,0,1,0,1,0,1,0,2014,north
RD-N96,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2014,north
RD-N95,0,0,0,1,1,0,0,1,0,0,1,0,1,0,2014,north
RD-N94,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-N93,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2014,north
RD-N92,0,1,1,1,1,0,1,1,0,0,1,0,1,0,2014,north
RD-N91,0,1,0,1,0,0,1,0,0,0,1,0,1,0,2014,north
RD-N90,0,0,0,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-N81,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2014,north
RD-K99,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2014,north
RD-K98,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2014,north
RD-K97,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2014,north
RD-K96,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-K95,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2014,north
RD-K94,0,0,0,1,0,1,1,0,0,1,1,0,1,0,2014,north
RD-K93,0,0,1,0,1,1,1,1,1,0,1,0,1,0,2014,north
RD-K92,0,0,0,1,1,1,1,1,0,0,1,0,1,0,2014,north
RD-K91,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2014,north
RD-K89,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-K87,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2014,north
RD-K86,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2014,north
RD-K85,0,0,1,0,0,1,1,1,0,0,1,0,1,0,2014,north
RD-K84,0,0,0,0,1,1,1,1,0,0,1,0,1,0,2014,north
RD-K83,0,0,0,1,1,1,1,0,1,0,1,0,1,0,2014,north
RD-K82,0,0,1,1,0,1,1,1,0,0,1,0,1,0,2014,north
RD-K81,0,0,1,1,1,1,1,1,1,0,1,0,1,0,2014,north
RD-K80,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2014,north
RD-K79,0,0,1,1,1,1,0,0,1,0,1,0,1,0,2014,north
RD-K78,0,0,1,0,1,0,1,1,1,0,1,0,1,0,2014,north
RD-K75,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2014,north
RD-K74,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2014,north
RD-K73,0,1,1,0,1,1,0,0,0,0,1,0,1,0,2014,north
RD-K72,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-K70,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2014,north
RD-K69,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2014,north
RD-K68,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-K67,0,1,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-K66,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2014,north
RD-K64,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2014,north
RD-K63,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2014,north
RD-K62,0,0,0,0,1,1,1,1,1,0,1,0,1,0,2014,north
RD-K61,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2014,north
RD-K60,0,0,1,0,0,1,0,0,1,0,1,0,1,0,2014,north
RD-K59,0,0,0,0,1,1,1,1,0,0,1,0,1,0,2014,north
RD-K58,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-K57,0,0,0,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-K56,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2014,north
RD-K55,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-K54,0,0,0,1,1,0,1,1,0,0,1,0,1,0,2014,north
RD-K53,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-K52,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2014,north
RD-K49,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2014,north
RD-K48,0,1,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-K47,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-K46,0,0,1,0,1,1,0,1,0,0,1,0,1,0,2014,north
RD-K44,0,1,0,1,1,0,0,0,0,0,1,0,1,0,2014,north
RD-K43,0,0,0,1,1,0,1,1,0,0,1,0,1,0,2014,north
RD-K42,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-K00,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2014,north
RD-J62,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2014,north
RD-J49,0,0,0,0,1,1,1,1,1,0,1,0,1,0,2014,north
RD-J48,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-J47,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2014,north
RD-J45,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-J44,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2014,north
RD-J43,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-J42,0,0,0,1,1,1,1,1,0,0,1,0,1,0,2014,north
RD-J41,0,0,1,0,1,0,1,1,0,0,1,0,1,0,2014,north
RD-J40,0,0,1,0,1,1,0,0,0,0,1,0,1,0,2014,north
RD-J38,0,1,0,0,1,1,1,1,0,0,1,0,1,0,2014,north
RD-J36,0,0,1,0,1,1,1,1,1,0,1,0,1,0,2014,north
RD-B98,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2014,north
RD-B95,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2014,north
RD-B94,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2014,north
RD-B93,0,0,1,1,1,1,1,0,0,0,1,0,1,0,2014,north
RD-B92,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2014,north
RD-B91,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-B90,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2014,north
RD-B89,0,0,0,1,1,0,0,0,1,0,1,0,1,0,2014,north
RD-B88,0,0,1,1,0,0,0,1,0,0,1,0,1,0,2014,north
RD-B87,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2014,north
RD-B85,0,1,1,0,1,0,0,0,0,0,1,0,1,0,2014,north
RD-B84,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2014,north
RD-B83,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2014,north
DB-F16,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2014,north
DB-F14,0,0,0,1,0,1,1,1,1,0,1,0,1,0,2014,north
DB-F13,0,0,1,1,1,0,0,0,1,0,1,0,1,0,2014,north
DB-F07,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2014,north
DB-F02,0,1,1,0,1,1,1,0,0,0,1,0,1,0,2014,north
DB-F01,0,1,1,1,0,0,0,0,0,0,1,0,1,0,2014,north
DB-F00,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2014,north
